customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,is_charges_outlier,tenure_band,avg_monthly_revenue,charges_delta,clv_estimate,service_count,is_autopay,is_longterm_contract,has_internet,is_fiber,is_senior,is_high_value,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6029-CSMJE,0,0,0,17,0,0,0,0,0,0,0,0,1,25.65,440.2,0,0,13-24 mo,25.894117647058824,-0.24411764705882533,615.5999999999999,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
7993-NQLJE,0,1,1,15,1,0,1,0,0,0,0,0,0,75.1,1151.55,0,0,13-24 mo,76.77,-1.6700000000000017,1802.3999999999999,2,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
9909-DFRJA,0,0,0,26,1,0,1,0,1,1,0,1,1,95.85,2475.35,0,0,25-48 mo,95.20576923076922,0.6442307692307736,2300.3999999999996,5,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
9099-FTUHS,0,0,0,23,1,1,1,0,0,0,0,0,0,54.4,1249.25,0,0,13-24 mo,54.31521739130435,0.08478260869564735,1305.6,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0581-BXBUB,1,0,0,4,1,0,0,1,0,0,0,0,0,72.75,317.75,0,0,0-12 mo,79.4375,-6.6875,1746.0,2,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
4962-CHQPW,0,0,1,29,1,0,0,0,0,0,0,0,0,19.85,535.05,0,0,25-48 mo,18.45,1.4000000000000021,476.40000000000003,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
9467-ROOLM,0,0,0,25,1,0,0,0,0,0,0,0,0,19.05,461.3,0,0,25-48 mo,18.452,0.597999999999999,457.20000000000005,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3030-YZADT,0,0,0,9,1,0,0,0,0,0,0,0,0,44.95,431.0,1,0,0-12 mo,47.888888888888886,-2.938888888888883,1078.8000000000002,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
7410-KTVFV,0,1,0,18,1,0,0,0,1,0,0,0,1,49.55,878.35,1,0,13-24 mo,48.797222222222224,0.7527777777777729,1189.1999999999998,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
5150-ITWWB,1,0,0,3,1,1,0,0,0,0,1,1,1,94.85,335.75,0,0,0-12 mo,111.91666666666667,-17.066666666666677,2276.3999999999996,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2253-KPMNB,0,1,1,69,0,0,1,1,1,1,0,0,0,46.25,3121.4,0,0,49+ mo,45.23768115942029,1.0123188405797094,1110.0,4,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1345-ZUKID,0,0,0,14,1,0,0,0,0,0,0,0,0,19.35,324.8,0,0,13-24 mo,23.2,-3.849999999999998,464.40000000000003,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
6429-SHBCB,0,0,0,19,1,1,0,0,0,0,1,1,0,69.6,1394.55,0,0,13-24 mo,73.39736842105263,-3.7973684210526386,1670.3999999999999,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
9281-OFDMF,1,0,0,39,1,1,0,1,0,0,0,1,0,90.7,3413.25,0,0,25-48 mo,87.51923076923077,3.1807692307692292,2176.8,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2603-HVKCG,0,0,0,31,1,0,0,1,1,0,1,1,1,101.4,3143.65,0,0,25-48 mo,101.40806451612903,-0.008064516129024923,2433.6000000000004,5,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1834-WULEG,0,1,1,24,1,0,0,0,0,0,0,0,0,20.25,439.75,0,0,13-24 mo,18.322916666666668,1.9270833333333321,486.0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
9097-ZUBYC,0,1,0,14,1,0,0,0,0,1,0,0,0,48.8,664.4,0,0,13-24 mo,47.457142857142856,1.3428571428571416,1171.1999999999998,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
5148-ORICT,0,1,0,64,1,0,1,1,1,1,0,1,1,74.35,4759.55,0,0,49+ mo,74.36796875,-0.017968750000008527,1784.3999999999999,6,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
4893-GYUJU,0,0,0,50,1,0,0,0,0,0,0,0,1,19.35,1033.0,0,0,49+ mo,20.66,-1.3099999999999987,464.40000000000003,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
4578-PHJYZ,0,1,1,52,1,0,0,1,1,1,1,0,1,68.75,3482.85,0,0,49+ mo,66.97788461538461,1.7721153846153896,1650.0,5,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
7272-QDCKA,0,0,0,28,1,1,0,1,0,0,1,1,0,100.2,2688.45,0,0,25-48 mo,96.01607142857142,4.183928571428581,2404.8,5,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
8908-SLFCJ,0,0,0,21,1,0,0,0,0,0,0,0,1,20.85,435.25,0,0,13-24 mo,20.726190476190474,0.12380952380952692,500.40000000000003,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
8393-DLHGA,0,0,1,25,1,0,0,1,0,0,1,1,1,95.9,2448.75,1,0,25-48 mo,97.95,-2.049999999999997,2301.6000000000004,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
9766-HGEDE,0,1,0,17,1,0,0,0,0,0,0,0,0,19.35,307.0,0,0,13-24 mo,18.058823529411764,1.291176470588237,464.40000000000003,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
6968-MHOMU,0,1,0,58,0,0,0,0,0,0,1,1,1,45.0,2689.35,0,0,49+ mo,46.36810344827586,-1.3681034482758605,1080.0,2,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
7395-IGJOS,1,1,0,17,1,0,0,0,0,0,0,1,0,81.5,1329.2,1,0,13-24 mo,78.18823529411765,3.3117647058823536,1956.0,2,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0
5044-XDPYX,0,1,0,51,1,1,0,0,0,0,0,0,0,25.5,1281.25,0,0,49+ mo,25.122549019607842,0.3774509803921582,612.0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1814-WFGVS,0,1,1,72,0,0,1,0,1,1,1,0,0,48.9,3527.0,0,0,49+ mo,48.986111111111114,-0.08611111111111569,1173.6,4,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
2834-SPCJV,0,1,0,52,1,0,1,0,0,0,1,0,0,84.1,4348.65,1,0,49+ mo,83.6278846153846,0.4721153846153925,2018.3999999999999,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
3721-WKIIL,0,0,0,27,1,0,0,0,0,0,0,0,1,19.6,561.15,0,0,25-48 mo,20.78333333333333,-1.18333333333333,470.40000000000003,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6734-CKRSM,0,0,0,3,1,0,0,0,0,0,0,0,0,20.0,63.6,0,0,0-12 mo,21.2,-1.1999999999999993,480.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1265-ZFOSD,0,1,0,64,1,1,1,1,1,1,0,1,1,81.3,5129.3,0,0,49+ mo,80.1453125,1.1546874999999943,1951.1999999999998,7,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
6568-POCUI,0,1,0,45,1,0,0,0,0,1,1,1,1,95.2,4285.8,0,0,25-48 mo,95.24000000000001,-0.04000000000000625,2284.8,4,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
7890-VYYWG,1,1,0,3,0,0,0,0,0,0,1,0,1,36.45,93.7,1,0,0-12 mo,31.233333333333334,5.216666666666669,874.8000000000001,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
5197-LQXXH,0,1,0,71,1,1,0,1,1,1,1,1,1,83.3,5894.5,0,0,49+ mo,83.02112676056338,0.2788732394366207,1999.1999999999998,7,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
9907-SWKKF,1,0,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,0,0-12 mo,25.05,0.0,601.2,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3457-PQBYH,0,1,1,58,1,0,0,0,0,0,0,0,0,20.3,1160.75,0,0,49+ mo,20.012931034482758,0.2870689655172427,487.20000000000005,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
7682-AZNDK,0,1,1,34,1,0,0,1,1,0,1,0,1,89.85,3091.75,0,0,25-48 mo,90.93382352941177,-1.0838235294117737,2156.3999999999996,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0587-DMGBH,0,0,0,8,1,0,1,0,0,0,0,0,1,49.85,365.55,1,0,0-12 mo,45.69375,4.15625,1196.4,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
5384-ZTTWP,0,1,1,15,1,0,0,0,0,0,0,0,0,19.8,272.95,0,0,13-24 mo,18.196666666666665,1.6033333333333353,475.20000000000005,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3745-HRPHI,0,1,1,66,0,0,0,0,1,1,1,1,0,54.65,3632.0,0,0,49+ mo,55.03030303030303,-0.3803030303030326,1311.6,4,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
7636-OWBPG,1,0,0,12,0,0,0,1,0,0,0,0,1,29.35,381.2,0,0,0-12 mo,31.766666666666666,-2.4166666666666643,704.4000000000001,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
1231-YNDEK,0,0,0,58,1,0,0,0,0,0,0,0,1,19.15,1035.5,0,0,49+ mo,17.853448275862068,1.296551724137931,459.59999999999997,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1407-DIGZV,0,1,1,3,1,0,0,0,0,0,0,0,0,19.1,52.0,0,0,0-12 mo,17.333333333333332,1.7666666666666693,458.40000000000003,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6397-JNZZG,1,1,0,43,0,0,0,1,1,0,1,1,0,55.55,2342.2,1,0,25-48 mo,54.46976744186046,1.0802325581395351,1333.1999999999998,4,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0570-BFQHT,0,0,0,9,1,0,0,1,1,0,0,0,0,80.55,653.9,0,0,0-12 mo,72.65555555555555,7.894444444444446,1933.1999999999998,3,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
4393-OBCRR,0,0,0,3,1,0,0,0,0,0,0,0,0,20.25,71.2,0,0,0-12 mo,23.733333333333334,-3.4833333333333343,486.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3523-QRQLL,0,1,1,22,1,0,0,1,0,0,1,1,1,69.5,1498.2,1,0,13-24 mo,68.10000000000001,1.3999999999999915,1668.0,4,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
8564-LDKFL,0,1,0,40,1,1,0,1,1,0,1,1,1,106.0,4178.65,0,0,25-48 mo,104.46624999999999,1.533750000000012,2544.0,6,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
3696-DFHHB,0,0,0,68,1,1,0,0,0,0,0,0,0,25.5,1821.8,0,0,49+ mo,26.791176470588233,-1.2911764705882334,612.0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0895-DQHEW,0,1,0,54,1,1,0,1,1,0,1,1,1,104.3,5278.15,1,0,49+ mo,97.74351851851851,6.556481481481484,2503.2,6,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
4717-GHADL,0,0,0,50,1,1,0,1,0,1,1,1,1,79.6,4024.2,0,0,49+ mo,80.484,-0.8840000000000003,1910.3999999999999,6,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
5501-TVMGM,0,0,0,1,1,0,0,0,0,0,0,1,1,55.25,55.25,0,0,0-12 mo,55.25,0.0,1326.0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
5879-HMFFH,0,1,0,72,1,1,1,1,1,1,1,1,0,88.05,6520.8,0,0,49+ mo,90.56666666666666,-2.5166666666666657,2113.2,8,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
6772-WFQRD,0,0,1,40,1,0,0,0,0,0,0,0,1,20.4,854.9,0,0,25-48 mo,21.3725,-0.9725000000000001,489.59999999999997,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
3810-DVDQQ,0,1,1,72,1,1,1,1,1,1,1,1,1,117.6,8308.9,0,0,49+ mo,115.40138888888889,2.1986111111111057,2822.3999999999996,8,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0
6972-SNKKW,0,0,0,6,1,0,0,0,0,0,0,0,0,20.0,109.2,0,0,0-12 mo,18.2,1.8000000000000007,480.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3694-GLTJM,0,0,0,5,1,0,0,0,0,0,0,0,1,19.65,92.05,0,0,0-12 mo,18.41,1.2399999999999984,471.59999999999997,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
8550-XSXUQ,0,1,0,48,1,1,0,1,1,0,0,1,1,70.55,3420.5,0,0,25-48 mo,71.26041666666667,-0.7104166666666742,1693.1999999999998,5,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
8149-RSOUN,0,0,0,1,1,1,0,0,0,0,1,1,1,93.85,93.85,1,0,0-12 mo,93.85,0.0,2252.3999999999996,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
9055-MOJJJ,0,1,1,64,1,0,1,0,0,1,1,0,0,65.8,4068.0,0,0,49+ mo,63.5625,2.237499999999997,1579.1999999999998,4,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4359-INNWN,0,0,0,17,1,0,0,0,0,0,0,0,0,20.05,337.9,0,0,13-24 mo,19.876470588235293,0.17352941176470793,481.20000000000005,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0585-EGDDA,0,1,0,40,1,0,0,1,1,0,0,0,1,80.0,3168.75,0,0,25-48 mo,79.21875,0.78125,1920.0,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
4032-RMHCI,0,1,1,41,0,0,1,0,1,0,0,0,0,35.4,1412.4,0,0,25-48 mo,34.44878048780488,0.9512195121951166,849.5999999999999,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0549-CYCQN,1,0,0,51,1,1,0,1,0,0,0,0,1,79.6,3974.7,0,0,49+ mo,77.93529411764706,1.6647058823529335,1910.3999999999999,3,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
3481-JHUZH,0,1,0,41,1,1,0,1,0,0,0,0,1,80.25,3439.0,0,0,25-48 mo,83.8780487804878,-3.628048780487802,1926.0,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
7250-EQKIY,0,1,1,1,1,0,0,0,1,0,0,0,0,50.45,50.45,1,0,0-12 mo,50.45,0.0,1210.8000000000002,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3594-IVHJZ,0,0,0,2,1,0,0,0,0,0,0,0,1,20.45,42.45,0,0,0-12 mo,21.225,-0.7750000000000021,490.79999999999995,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6869-FGJJC,0,0,0,68,1,0,0,1,1,0,0,0,0,79.6,5461.45,0,0,49+ mo,80.31544117647059,-0.7154411764705912,1910.3999999999999,3,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3896-ZVNET,0,1,1,24,1,1,0,0,0,0,0,0,0,24.7,571.75,0,0,13-24 mo,23.822916666666668,0.8770833333333314,592.8,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
8205-VSLRB,0,1,0,70,1,1,1,0,1,1,0,1,0,77.3,5498.2,0,0,49+ mo,78.54571428571428,-1.2457142857142856,1855.1999999999998,6,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
5960-MVTUK,0,0,0,3,0,0,0,0,0,1,0,0,1,29.75,96.85,0,0,0-12 mo,32.28333333333333,-2.5333333333333314,714.0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6817-WTYHE,0,0,0,2,1,0,0,0,0,0,0,0,0,44.9,111.05,0,0,0-12 mo,55.525,-10.625,1077.6,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3082-VQXNH,0,1,0,3,0,0,0,1,0,0,0,0,0,29.8,94.4,0,0,0-12 mo,31.46666666666667,-1.6666666666666679,715.2,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
4013-UBXWQ,0,0,0,7,1,1,0,0,0,1,1,1,1,74.65,521.1,1,0,0-12 mo,74.44285714285715,0.20714285714285552,1791.6000000000001,5,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
4931-TRZWN,0,0,0,13,1,0,1,0,0,0,1,1,1,71.95,923.85,0,0,13-24 mo,71.06538461538462,0.8846153846153868,1726.8000000000002,4,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
0750-EKNGL,0,0,0,7,1,0,0,0,0,0,0,0,0,20.75,141.1,0,0,0-12 mo,20.157142857142855,0.5928571428571452,498.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
7669-LCRSD,0,1,1,12,1,0,0,0,0,0,1,0,1,56.3,628.65,0,0,0-12 mo,52.387499999999996,3.9125000000000014,1351.1999999999998,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3567-PQTSO,0,1,1,53,1,1,0,1,1,0,1,1,1,105.25,5576.3,0,0,49+ mo,105.21320754716982,0.036792452830184175,2526.0,6,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
5519-NPHVG,0,0,0,12,1,1,0,0,0,0,1,1,1,94.2,1046.1,1,0,0-12 mo,87.175,7.025000000000006,2260.8,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
8043-PNYSD,0,1,1,63,1,0,0,0,0,0,0,0,0,19.55,1245.6,0,0,49+ mo,19.77142857142857,-0.22142857142856798,469.20000000000005,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
9938-EKRGF,0,0,0,15,1,0,1,1,1,1,1,1,0,84.45,1287.85,0,0,13-24 mo,85.85666666666665,-1.406666666666652,2026.8000000000002,7,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
2703-AMTUL,0,1,1,36,1,0,1,1,0,0,0,0,0,53.65,1939.35,0,0,25-48 mo,53.87083333333333,-0.22083333333333144,1287.6,3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
0928-JMXNP,1,1,0,4,0,0,0,0,1,0,0,0,1,29.9,118.25,0,0,0-12 mo,29.5625,0.3374999999999986,717.5999999999999,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
8173-RXAYP,0,1,1,24,1,0,0,0,0,0,0,0,0,19.7,452.55,0,0,13-24 mo,18.85625,0.84375,472.79999999999995,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
4825-XJGDM,0,0,0,61,0,0,1,1,1,1,0,0,0,43.7,2696.55,0,0,49+ mo,44.205737704918036,-0.5057377049180332,1048.8000000000002,4,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5402-HTOTQ,0,0,0,16,1,1,0,1,0,0,0,0,0,55.3,875.35,0,0,13-24 mo,54.709375,0.5906249999999957,1327.1999999999998,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6734-JDTTV,0,1,1,65,1,0,0,0,0,0,0,0,1,19.85,1267.05,0,0,49+ mo,19.493076923076924,0.3569230769230778,476.40000000000003,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
7850-THJMU,0,1,1,26,1,0,0,0,0,0,0,0,0,19.65,494.9,0,0,25-48 mo,19.034615384615385,0.6153846153846132,471.59999999999997,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3890-RTCMS,0,0,0,16,1,0,0,0,0,1,0,0,1,49.45,799.0,0,0,13-24 mo,49.9375,-0.48749999999999716,1186.8000000000002,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
8849-GYOKR,0,1,0,54,1,1,1,1,0,0,1,1,0,106.55,5763.3,1,0,49+ mo,106.72777777777777,-0.17777777777777715,2557.2,6,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
3148-BLQJT,0,0,0,1,1,0,0,0,0,0,0,0,0,20.1,20.1,1,0,0-12 mo,20.1,0.0,482.40000000000003,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
3717-FDJFU,0,0,1,5,1,0,0,0,0,0,0,0,0,20.45,106.9,0,0,0-12 mo,21.380000000000003,-0.9300000000000033,490.79999999999995,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3665-JATSN,0,0,0,19,0,0,0,1,0,0,0,1,1,39.7,710.05,0,0,13-24 mo,37.37105263157895,2.328947368421055,952.8000000000001,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
7966-YOTQW,0,0,0,10,1,1,1,0,0,0,0,0,1,54.5,568.2,0,0,0-12 mo,56.82000000000001,-2.3200000000000074,1308.0,3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
0461-CVKMU,0,1,1,23,1,0,0,1,1,1,0,0,0,83.8,1900.25,1,0,13-24 mo,82.6195652173913,1.1804347826086996,2011.1999999999998,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
8806-EAGWC,0,0,0,3,1,0,0,0,0,0,1,0,0,55.15,159.15,1,0,0-12 mo,53.050000000000004,2.0999999999999943,1323.6,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
8853-TZDGH,0,0,0,72,1,1,0,1,1,1,1,1,1,111.6,8012.75,0,0,49+ mo,111.28819444444444,0.31180555555555145,2678.3999999999996,7,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0
7779-LGOVN,1,1,0,10,1,1,0,0,0,0,0,1,1,86.65,856.65,1,0,0-12 mo,85.66499999999999,0.9850000000000136,2079.6000000000004,3,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
4324-BZCKL,0,1,1,10,1,0,0,1,1,0,0,0,1,55.55,551.3,0,0,0-12 mo,55.129999999999995,0.4200000000000017,1333.1999999999998,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6924-TDGMT,0,1,0,11,1,0,0,0,0,0,0,0,1,20.55,184.95,0,0,0-12 mo,16.813636363636363,3.736363636363638,493.20000000000005,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
9710-ZUSHQ,1,0,0,37,1,1,1,1,0,0,1,1,1,106.75,4056.75,1,0,25-48 mo,109.64189189189189,-2.8918918918918877,2562.0,6,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
1536-YHDOE,0,1,1,17,1,1,1,0,0,1,0,0,1,62.1,1096.65,0,0,13-24 mo,64.50882352941177,-2.4088235294117695,1490.4,4,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
8123-QBNAZ,0,1,1,36,1,1,1,0,1,0,1,1,1,104.5,3684.95,0,0,25-48 mo,102.35972222222222,2.140277777777783,2508.0,6,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
3629-ZNKXA,1,0,0,17,1,0,0,1,1,0,1,1,1,101.8,1752.45,0,0,13-24 mo,103.08529411764707,-1.2852941176470694,2443.2,5,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
4827-LTQRJ,1,1,1,66,1,1,1,1,0,1,1,1,1,110.6,7210.85,0,0,49+ mo,109.25530303030304,1.3446969696969546,2654.3999999999996,7,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
7711-YIJWC,0,1,1,61,1,0,1,1,1,1,1,1,0,84.9,5264.5,0,0,49+ mo,86.30327868852459,-1.4032786885245798,2037.6000000000001,7,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
5482-VXSXJ,0,0,0,22,1,0,0,1,0,0,1,1,1,93.2,2157.3,0,0,13-24 mo,98.05909090909091,-4.859090909090909,2236.8,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
7365-BVCJH,0,0,0,1,0,0,0,0,0,0,0,0,1,24.4,24.4,0,0,0-12 mo,24.4,0.0,585.5999999999999,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
9620-ENEJV,0,0,0,6,1,0,0,0,0,0,0,0,0,70.55,433.95,0,0,0-12 mo,72.325,-1.7750000000000057,1693.1999999999998,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
4183-WCSEP,0,0,0,31,1,0,0,1,0,1,0,0,1,78.45,2435.15,1,0,25-48 mo,78.55322580645162,-0.1032258064516185,1882.8000000000002,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
2378-YIZKA,0,1,1,68,1,0,1,1,1,1,1,1,1,85.0,5607.75,0,0,49+ mo,82.46691176470588,2.533088235294116,2040.0,7,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
5498-TXHLF,0,1,1,34,1,1,0,0,1,0,1,0,0,87.45,2874.15,1,0,25-48 mo,84.53382352941176,2.9161764705882405,2098.8,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
0689-DSXGL,0,1,1,52,1,0,0,1,1,1,0,0,0,85.8,4433.3,0,0,49+ mo,85.25576923076923,0.5442307692307651,2059.2,4,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
6818-DJXAA,0,0,1,10,1,0,0,0,1,1,1,0,1,91.1,964.35,0,0,0-12 mo,96.435,-5.335000000000008,2186.3999999999996,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
9722-UJOJR,0,1,1,29,1,0,0,0,0,0,0,0,1,70.75,1974.8,1,0,25-48 mo,68.09655172413792,2.6534482758620754,1698.0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0464-WJTKO,0,1,1,72,1,0,0,0,0,0,0,0,0,20.1,1460.85,0,0,49+ mo,20.289583333333333,-0.18958333333333144,482.40000000000003,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
8902-ZEOVF,0,1,1,47,1,0,0,0,0,0,0,0,0,20.05,951.55,0,0,25-48 mo,20.245744680851065,-0.1957446808510639,481.20000000000005,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
