customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,is_charges_outlier,tenure_band,avg_monthly_revenue,charges_delta,clv_estimate,service_count,is_autopay,is_longterm_contract,has_internet,is_fiber,is_senior,is_high_value,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,churn_predicted,revenue_at_risk,risk_rank,scoring_model,risk_tier,value_tier,segment_label,segment_priority,recommended_action,segment_color
5829-NVSQN,0,1,0,23,1,0,1,0,1,1,0,1,1,68.75,1689.45,0,0,13-24 mo,73.45434782608696,-4.704347826086959,1650.0,5,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.23041008387310502,0,15.84069326627597,4072,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6624-JDRDS,0,0,0,6,0,0,1,0,0,0,0,0,0,29.45,161.45,0,0,0-12 mo,26.90833333333333,2.541666666666668,706.8,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.5378580002951244,0,15.839918108691414,4073,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
8548-AWOFC,0,1,0,66,1,1,0,0,0,1,0,1,0,63.85,4264.6,0,0,49+ mo,64.61515151515152,-0.7651515151515227,1532.4,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.24805786732078655,0,15.838494828432221,4074,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0032-PGELS,0,1,1,1,0,0,1,0,0,0,0,0,0,30.5,30.5,1,0,0-12 mo,30.5,0.0,732.0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.5189264425880705,0,15.827256498936151,4075,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0804-XBFBV,0,0,1,11,0,0,0,0,0,0,0,0,0,25.2,321.05,0,0,0-12 mo,29.186363636363637,-3.986363636363638,604.8,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.6276291673407652,1,15.816255016987283,4076,logistic,high_risk,low_value,Assess & Offer,2,Self-serve retention offer or automated email,#ff7f0e
3407-JMJQQ,0,1,1,71,1,1,1,1,1,0,1,1,1,109.0,7661.8,0,0,49+ mo,107.91267605633804,1.0873239436619713,2616.0,7,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0.14509213120592263,0,15.815042301445565,4077,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
4003-OCTMP,0,1,0,31,1,0,1,0,0,1,0,1,1,64.0,1910.75,0,0,25-48 mo,61.63709677419355,2.3629032258064484,1536.0,4,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.2468596377117638,0,15.799016813552884,4078,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
1153-GNOLC,0,0,0,33,0,0,0,1,0,0,1,0,1,39.1,1309.0,0,0,25-48 mo,39.666666666666664,-0.5666666666666629,938.4,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.40393111305414464,0,15.793706520417055,4079,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7089-XXAYG,0,1,0,25,0,0,0,0,1,0,1,0,1,38.1,970.4,0,0,25-48 mo,38.816,-0.7160000000000011,914.4,2,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.41436408471360786,0,15.78727162758846,4080,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0254-FNMCI,0,0,0,72,1,0,1,1,1,1,1,1,1,109.9,7624.2,0,0,49+ mo,105.89166666666668,4.00833333333334,2637.6000000000004,7,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0.1432758609142387,0,15.746017114474833,4081,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
6865-JZNKO,0,0,0,30,1,0,1,1,0,0,0,0,1,55.3,1530.6,0,0,25-48 mo,51.02,4.280000000000001,1327.1999999999998,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.28471851738744647,0,15.744934011525789,4082,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
1096-ADRUX,0,1,1,66,1,1,0,0,0,0,0,0,1,74.25,4859.25,0,0,49+ mo,73.625,0.625,1782.0,2,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0.21116854856640443,0,15.679264731055529,4083,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
7470-DYNOE,0,0,0,53,1,0,0,0,1,0,0,1,1,61.1,3357.9,0,0,49+ mo,63.35660377358491,-2.2566037735849065,1466.4,3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.25628445137588607,0,15.65897997906664,4084,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
3528-HFRIQ,1,1,0,71,0,0,0,1,1,0,1,1,1,52.3,3765.05,0,0,49+ mo,53.02887323943662,-0.7288732394366235,1255.1999999999998,4,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0.2993455601125753,0,15.655772793887687,4085,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4686-GEFRM,0,1,0,70,1,1,0,1,1,1,0,1,1,98.7,6858.9,0,0,49+ mo,97.9842857142857,0.7157142857142986,2368.8,6,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.15840652423637933,0,15.63472394213064,4086,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
0112-QWPNC,0,1,0,49,1,1,1,0,1,1,1,1,0,84.35,4059.35,1,0,49+ mo,82.84387755102041,1.506122448979582,2024.4,7,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0.18522815653471672,0,15.623995003703355,4087,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
7156-MXBJE,0,0,0,43,1,1,0,1,1,1,1,1,0,85.1,3662.25,0,0,25-48 mo,85.1686046511628,-0.0686046511628006,2042.4,7,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0.18294509571900403,0,15.568627645687242,4088,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
6773-LQTVT,1,1,1,29,0,0,0,1,1,0,0,0,1,35.65,1025.15,0,0,25-48 mo,35.35,0.2999999999999971,855.5999999999999,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.4357298070668408,0,15.533767621932872,4089,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
1150-FTQGN,0,1,1,60,1,1,1,1,0,0,1,0,0,94.15,5811.8,0,0,49+ mo,96.86333333333332,-2.713333333333324,2259.6000000000004,5,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0.16456372113330367,0,15.493674344700542,4090,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
2712-SYWAY,0,0,0,1,1,1,0,0,0,0,0,0,1,25.7,25.7,0,0,0-12 mo,25.7,0.0,616.8,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.6002175751334216,1,15.425591680928934,4091,logistic,high_risk,low_value,Assess & Offer,2,Self-serve retention offer or automated email,#ff7f0e
7184-LRUUR,0,0,0,22,1,0,0,1,1,0,1,0,0,65.25,1441.8,0,0,13-24 mo,65.53636363636363,-0.2863636363636317,1566.0,4,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.23622817382145395,0,15.41388834184987,4092,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6893-ODYYE,0,0,0,50,1,0,1,1,1,1,0,0,1,90.1,4549.45,0,0,49+ mo,90.989,-0.8889999999999958,2162.3999999999996,5,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.17096433443431708,0,15.403886532531967,4093,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
1559-DTODC,0,0,0,19,0,0,0,0,0,0,0,0,1,25.15,468.35,0,0,13-24 mo,24.65,0.4999999999999964,603.5999999999999,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.6122631978124364,1,15.398419424982775,4094,logistic,high_risk,low_value,Assess & Offer,2,Self-serve retention offer or automated email,#ff7f0e
3307-TLCUD,0,1,0,17,0,0,1,0,1,0,0,0,0,34.4,592.75,0,0,13-24 mo,34.86764705882353,-0.4676470588235304,825.5999999999999,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.4474561372139743,0,15.392491120160717,4095,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6981-TDRFT,0,1,1,44,0,0,0,0,1,1,1,1,1,54.3,2317.1,0,0,25-48 mo,52.66136363636363,1.6386363636363654,1303.1999999999998,4,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.28345437756181396,0,15.391572701606497,4096,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6435-VWCCY,1,1,0,65,1,1,1,1,0,0,1,0,1,92.7,5968.4,0,0,49+ mo,91.82153846153844,0.8784615384615506,2224.8,5,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0.16585850014822673,0,15.375082963740619,4097,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
4510-PYUSH,1,0,0,38,1,0,1,1,0,0,0,0,1,57.15,2250.65,1,0,25-48 mo,59.227631578947374,-2.0776315789473756,1371.6,3,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.2688227695751811,0,15.363221281221598,4098,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6713-OKOMC,0,0,0,10,0,0,1,0,0,0,0,0,0,29.75,301.9,0,0,0-12 mo,30.19,-0.4399999999999977,714.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.516132369304743,0,15.354937986816106,4099,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
8099-MZPUJ,0,1,1,48,1,1,1,1,1,1,1,1,0,111.8,5443.65,0,0,25-48 mo,113.409375,-1.609375,2683.2,8,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.1372788460986524,0,15.347774993829338,4100,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
0303-UNCIP,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,0,0,25-48 mo,61.75121951219513,3.248780487804872,1560.0,4,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.23605154768736689,0,15.343350599678848,4101,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4785-QRJHC,1,1,0,46,0,0,0,1,1,1,1,1,1,59.9,2816.65,1,0,25-48 mo,61.23152173913043,-1.3315217391304373,1437.6,5,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0.25605410686098296,0,15.337641000972878,4102,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6919-ELBGL,1,1,1,72,1,1,1,1,1,1,1,1,1,114.95,8196.4,0,0,49+ mo,113.83888888888887,1.1111111111111145,2758.8,8,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0.13326340729968109,0,15.318628669098342,4103,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
6022-KOUQO,0,1,1,2,0,0,0,0,0,1,0,0,0,29.05,44.75,0,0,0-12 mo,22.375,6.675000000000001,697.2,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.5272144155135409,0,15.315578770668363,4104,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4360-QRAVE,1,0,0,37,0,0,0,1,1,0,0,0,0,36.65,1315.0,0,0,25-48 mo,35.54054054054054,1.1094594594594582,879.5999999999999,2,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.4178469430362474,0,15.314090462278468,4105,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7746-AWNQW,0,0,0,28,0,0,0,0,1,1,0,0,1,35.75,961.4,0,0,25-48 mo,34.33571428571428,1.414285714285718,858.0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.42823512345855114,0,15.309405663643203,4106,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
8799-OXZMD,0,0,0,28,0,0,0,0,1,0,0,0,1,29.75,790.7,0,0,25-48 mo,28.239285714285717,1.5107142857142826,714.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.5134148210429251,0,15.274090926027023,4107,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0607-MVMGC,0,1,1,45,1,1,0,1,1,0,1,1,0,78.75,3600.65,0,0,25-48 mo,80.01444444444445,-1.2644444444444505,1890.0,6,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0.19389052628848913,0,15.26887894521852,4108,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
6137-MFAJN,0,0,0,48,0,0,1,1,0,0,1,0,1,44.8,2104.55,0,0,25-48 mo,43.84479166666667,0.9552083333333244,1075.1999999999998,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.3405107089557762,0,15.254879761218772,4109,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4091-TVOCN,0,0,1,48,1,1,1,0,1,0,1,1,1,78.75,3682.45,0,0,25-48 mo,76.71770833333333,2.0322916666666657,1890.0,6,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0.193633069405335,0,15.248604215670131,4110,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
2794-XIMMO,0,1,0,53,0,0,0,1,1,1,1,1,1,60.45,3184.25,1,0,49+ mo,60.08018867924528,0.3698113207547209,1450.8000000000002,5,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.25210410086965257,0,15.239692897570498,4111,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0377-JBKKT,0,1,1,22,1,0,1,1,0,1,0,0,1,57.95,1271.8,0,0,13-24 mo,57.809090909090905,0.1409090909090977,1390.8000000000002,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.2628242626039649,0,15.230666017899766,4112,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
1208-DNHLN,0,1,1,23,1,1,0,0,0,0,0,0,1,48.35,1067.15,1,0,13-24 mo,46.39782608695653,1.952173913043474,1160.4,2,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.31393493691717744,0,15.17875419994553,4113,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0997-YTLNY,0,0,1,19,1,0,0,0,0,1,0,0,0,48.8,953.65,0,0,13-24 mo,50.19210526315789,-1.3921052631578943,1171.1999999999998,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.31088465606964105,0,15.171171216198482,4114,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0285-INHLN,0,1,1,27,1,0,1,1,0,0,0,0,1,54.75,1510.3,0,0,25-48 mo,55.93703703703704,-1.187037037037037,1314.0,3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.2769016893707576,0,15.160367493048978,4115,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
5349-AZPEW,0,1,1,5,0,0,0,0,0,0,0,0,0,25.05,125.5,0,0,0-12 mo,25.1,-0.0500000000000007,601.2,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.6021944916696749,1,15.084972016325356,4116,logistic,high_risk,low_value,Assess & Offer,2,Self-serve retention offer or automated email,#ff7f0e
3963-RYFNS,0,0,0,72,1,1,1,1,1,1,1,1,1,116.45,8013.55,0,0,49+ mo,111.29930555555556,5.15069444444444,2794.8,8,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0.1294902927237857,0,15.079144587684846,4117,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
1090-PYKCI,0,1,1,69,1,1,1,1,1,1,1,0,1,105.1,7234.8,0,0,49+ mo,104.85217391304349,0.2478260869565076,2522.3999999999996,7,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0.143418646812363,0,15.073299779979349,4118,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
0289-IVARM,0,0,0,35,1,0,1,1,1,0,0,0,0,60.55,1982.6,0,0,25-48 mo,56.64571428571429,3.904285714285713,1453.1999999999998,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.24833091507333624,0,15.036436907690508,4119,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0667-NSRGI,0,1,0,48,1,1,0,0,1,1,0,1,1,69.55,3435.6,0,0,25-48 mo,71.575,-2.0250000000000057,1669.1999999999998,5,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.21599003533989142,0,15.022106957889447,4120,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
3696-XRIEN,0,0,0,50,1,1,1,0,1,1,1,1,1,82.5,4179.1,0,0,49+ mo,83.58200000000001,-1.0820000000000078,1980.0,7,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0.18207582011414214,0,15.021255159416727,4121,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
3766-EJLFL,0,1,1,68,1,1,1,0,1,1,1,1,1,109.05,7508.55,0,0,49+ mo,110.41985294117649,-1.3698529411764753,2617.2,7,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0.13761985170370236,0,15.007444828288742,4122,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
4592-IWTJI,0,1,1,3,0,0,1,0,0,0,0,0,0,29.7,91.7,1,0,0-12 mo,30.566666666666663,-0.8666666666666671,712.8,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.5043766320404108,0,14.979985971600202,4123,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4011-ARPHK,0,0,0,27,1,0,1,0,0,0,0,0,0,50.35,1411.35,0,0,25-48 mo,52.27222222222222,-1.9222222222222172,1208.4,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.2974310066521858,0,14.975651184937556,4124,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6445-TNRXS,0,1,1,68,1,1,1,1,1,1,1,1,1,114.7,7849.85,0,0,49+ mo,115.43897058823528,-0.7389705882352899,2752.8,8,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.13034164393014158,0,14.95018655878724,4125,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
0420-BWTPW,0,0,1,8,0,0,0,0,0,0,0,0,0,25.5,215.2,1,0,0-12 mo,26.9,-1.3999999999999986,612.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.5855424744249061,1,14.931333097835108,4126,logistic,high_risk,low_value,Assess & Offer,2,Self-serve retention offer or automated email,#ff7f0e
5709-LVOEQ,0,1,1,0,1,0,1,1,1,0,1,1,0,80.85,80.85,0,0,0-12 mo,80.85,0.0,1940.4,6,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0.18463860919325462,0,14.928031553274634,4127,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
5214-NLTIT,0,1,1,72,1,1,0,0,1,0,0,1,1,90.8,6511.8,0,0,49+ mo,90.44166666666666,0.3583333333333343,2179.2,4,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.16399294468019068,0,14.890559376961313,4128,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
4132-POCZS,0,1,0,52,0,0,1,0,0,0,0,1,1,39.9,2020.9,0,0,49+ mo,38.86346153846154,1.0365384615384556,957.6,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.3729598932738008,0,14.881099741624652,4129,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4429-WYGFR,0,0,0,26,1,0,0,0,0,1,0,0,0,49.15,1237.3,0,0,25-48 mo,47.58846153846154,1.561538461538461,1179.6,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.30275582877648244,0,14.880448984364111,4130,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4422-QVIJA,0,0,1,35,1,1,0,0,0,0,0,0,0,50.15,1655.35,0,0,25-48 mo,47.29571428571428,2.854285714285716,1203.6,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.2966380060573292,0,14.87639600377506,4131,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4682-BLBUC,0,1,0,44,1,0,0,1,1,1,1,0,1,70.95,3250.45,0,0,25-48 mo,73.87386363636364,-2.9238636363636346,1702.8000000000002,5,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0.20956353118958482,0,14.868532537901043,4132,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
9591-YVTEB,1,0,0,55,0,0,1,1,0,0,1,0,1,44.85,2479.05,0,0,49+ mo,45.07363636363637,-0.2236363636363663,1076.4,3,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.33145348403173786,0,14.865688758823444,4133,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
9853-JFZDU,0,1,0,35,1,0,0,1,0,1,0,0,0,56.85,1861.1,0,0,25-48 mo,53.17428571428571,3.675714285714293,1364.4,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.2613665760247965,0,14.858689847009682,4134,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
8070-AAWZP,1,1,0,24,0,0,0,0,1,1,0,0,0,34.25,828.2,0,0,13-24 mo,34.50833333333333,-0.2583333333333328,822.0,2,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.4329511597113792,0,14.828577220114738,4135,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
9845-PEEKO,1,0,0,59,1,1,0,1,0,0,0,0,1,79.2,4590.35,0,0,49+ mo,77.80254237288136,1.3974576271186407,1900.8,3,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0.18716264046524064,0,14.823281124847059,4136,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
3915-ODIYG,1,0,0,60,1,1,1,1,0,0,0,1,1,71.75,4374.55,0,0,49+ mo,72.90916666666666,-1.159166666666664,1722.0,5,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0.20640647092203146,0,14.809664288655757,4137,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
3705-RHRFR,0,1,0,69,1,1,1,0,0,0,1,1,0,99.15,6875.35,0,0,49+ mo,99.6427536231884,-0.4927536231884062,2379.6000000000004,5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0.14931063198868214,0,14.804149161677834,4138,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
7105-BENQF,0,0,1,15,1,0,1,0,1,0,0,1,0,64.85,950.75,0,0,13-24 mo,63.38333333333333,1.4666666666666617,1556.4,4,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.22782936166624204,0,14.774734104055796,4139,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
2533-TIBIX,0,1,1,15,0,0,1,0,0,0,0,0,1,30.2,469.65,0,0,13-24 mo,31.31,-1.1099999999999994,724.8,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.4888899415428245,0,14.7644762345933,4140,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6727-IOTLZ,0,1,0,14,1,0,0,1,1,1,1,1,0,81.95,1181.75,0,0,13-24 mo,84.41071428571429,-2.460714285714289,1966.8,6,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.18014086794794926,0,14.762544128334442,4141,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
4376-KFVRS,0,1,1,72,1,1,1,1,1,1,1,1,1,114.05,8468.2,0,0,49+ mo,117.6138888888889,-3.563888888888897,2737.2,8,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.12919251842785226,0,14.73440672669655,4142,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
6797-LNAQX,0,1,1,70,1,1,0,1,0,0,1,1,0,98.3,6859.5,1,0,49+ mo,97.99285714285716,0.3071428571428498,2359.2,5,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.14986484733390598,0,14.731714492922958,4143,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
0953-LGOVU,0,1,1,12,0,0,0,1,0,1,0,0,0,35.5,432.25,0,0,0-12 mo,36.020833333333336,-0.5208333333333357,852.0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.4143442069586145,0,14.709219347030816,4144,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7541-YLXCL,0,0,0,36,1,0,0,1,0,1,0,1,1,65.4,2498.4,1,0,25-48 mo,69.4,-4.0,1569.6,4,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.22482058759023307,0,14.703266428401244,4145,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
